sample,month,dMLA_set,wwtp,well,X2,n,threshold,real_n
Laupen_Mar_2,Mar,set_1,Laupen,H10,C20aT,89,94.3562367,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C20bT,52,311.8142208,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C27bT,429,435.6934198,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C2aT,2,3.621320344,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C3bT,2,15.45768899,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C7aT,33,41.39736831,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C8aT,7,18.45969005,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C8bT,5,20.83884232,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C9aT,179,233.3371755,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C9bT,126,148.2872455,0
Laupen_Mar_2,Mar,set_1,Laupen,H10,C12aT,96,86.89992296,9.100077042
Laupen_Mar_2,Mar,set_1,Laupen,H10,C14bT,7,1,6
Laupen_Mar_2,Mar,set_1,Laupen,H10,C14aT,13,7.621320344,5.378679656
Laupen_Mar_2,Mar,set_1,Laupen,H10,C15aT,5,2,3
Laupen_Mar_2,Mar,set_1,Laupen,H10,C1bT,2,0,2
Laupen_Mar_2,Mar,set_1,Laupen,H10,C3aT,3,1,2
Laupen_Mar_2,Mar,set_1,Laupen,H10,C13aT,5,3.065384141,1.934615859
Laupen_Mar_2,Mar,set_1,Laupen,H10,C27aT,325,253.8164444,71.18355557
Laupen_Mar_2,Mar,set_1,Laupen,H10,C7bT,56,3.065384141,52.93461586
Laupen_Mar_2,Mar,set_1,Laupen,H10,C0aT,146,104.6391318,41.36086817
Laupen_Mar_2,Mar,set_1,Laupen,H10,C5bT,7891,37.83976902,7853.160231
Laupen_Mar_2,Mar,set_1,Laupen,H10,C5aT,20042,129.944357,19912.05564
Laupen_Mar_3,Mar,set_1,Laupen,H11,C0bT,1,79,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C10bT,2,6.242640687,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C13aT,3,3.065384141,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C15bT,1,1,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C20aT,84,94.3562367,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C20bT,82,311.8142208,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C2aT,2,3.621320344,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C3bT,3,15.45768899,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C7aT,33,41.39736831,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C8aT,7,18.45969005,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C8bT,7,20.83884232,0
Laupen_Mar_3,Mar,set_1,Laupen,H11,C2bT,5,4.622281323,0.377718677
Laupen_Mar_3,Mar,set_1,Laupen,H11,C14bT,7,1,6
Laupen_Mar_3,Mar,set_1,Laupen,H11,C18aT,1,0,1
Laupen_Mar_3,Mar,set_1,Laupen,H11,C4bT,2,1,1
Laupen_Mar_3,Mar,set_1,Laupen,H11,C6aT,1,0,1
Laupen_Mar_3,Mar,set_1,Laupen,H11,C9aT,291,233.3371755,57.66282445
Laupen_Mar_3,Mar,set_1,Laupen,H11,C7bT,60,3.065384141,56.93461586
Laupen_Mar_3,Mar,set_1,Laupen,H11,C12aT,140,86.89992296,53.10007704
Laupen_Mar_3,Mar,set_1,Laupen,H11,C9bT,187,148.2872455,38.71275447
Laupen_Mar_3,Mar,set_1,Laupen,H11,C0aT,137,104.6391318,32.36086817
Laupen_Mar_3,Mar,set_1,Laupen,H11,C18bT,560,544.9069797,15.09302033
Laupen_Mar_3,Mar,set_1,Laupen,H11,C14aT,20,7.621320344,12.37867966
Laupen_Mar_3,Mar,set_1,Laupen,H11,C27bT,663,435.6934198,227.3065802
Laupen_Mar_3,Mar,set_1,Laupen,H11,C27aT,461,253.8164444,207.1835556
Laupen_Mar_3,Mar,set_1,Laupen,H11,C5aT,3036,129.944357,2906.055643
Laupen_Mar_3,Mar,set_1,Laupen,H11,C5bT,1228,37.83976902,1190.160231
Lugano_Mar_1,Mar,set_1,Lugano,G6,C0aT,57,104.6391318,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C0bT,1,79,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C10bT,2,6.242640687,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C12aT,20,86.89992296,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C12bT,1,6.242640687,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C14aT,1,7.621320344,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C15aT,2,2,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C18bT,125,544.9069797,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C20aT,29,94.3562367,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C20bT,27,311.8142208,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C27aT,127,253.8164444,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C27bT,197,435.6934198,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C2aT,1,3.621320344,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C3bT,2,15.45768899,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C5aT,6,129.944357,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C5bT,5,37.83976902,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C7aT,19,41.39736831,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C9aT,70,233.3371755,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C9bT,68,148.2872455,0
Lugano_Mar_1,Mar,set_1,Lugano,G6,C7bT,6,3.065384141,2.934615859
Lugano_Mar_1,Mar,set_1,Lugano,G6,C14bT,2,1,1
Lugano_Mar_1,Mar,set_1,Lugano,G6,C18aT,1,0,1
Lugano_Mar_1,Mar,set_1,Lugano,G6,C8bT,262,20.83884232,241.1611577
Lugano_Mar_1,Mar,set_1,Lugano,G6,C8aT,1190,18.45969005,1171.54031
Lugano_Mar_2,Mar,set_1,Lugano,G7,C0aT,33,104.6391318,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C0bT,2,79,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C10bT,2,6.242640687,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C12aT,26,86.89992296,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C12bT,2,6.242640687,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C13aT,1,3.065384141,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C14aT,3,7.621320344,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C18bT,63,544.9069797,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C20aT,22,94.3562367,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C20bT,9,311.8142208,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C27aT,81,253.8164444,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C27bT,101,435.6934198,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C2bT,1,4.622281323,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C3bT,1,15.45768899,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C5aT,6,129.944357,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C5bT,3,37.83976902,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C7aT,9,41.39736831,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C9aT,59,233.3371755,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C9bT,40,148.2872455,0
Lugano_Mar_2,Mar,set_1,Lugano,G7,C7bT,12,3.065384141,8.934615859
Lugano_Mar_2,Mar,set_1,Lugano,G7,C14bT,2,1,1
Lugano_Mar_2,Mar,set_1,Lugano,G7,C3aT,2,1,1
Lugano_Mar_2,Mar,set_1,Lugano,G7,C8bT,411,20.83884232,390.1611577
Lugano_Mar_2,Mar,set_1,Lugano,G7,C8aT,1835,18.45969005,1816.54031
Lugano_Mar_3,Mar,set_1,Lugano,G8,C0aT,13,104.6391318,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C10bT,1,6.242640687,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C12aT,11,86.89992296,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C12bT,1,6.242640687,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C14aT,1,7.621320344,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C18bT,13,544.9069797,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C20aT,9,94.3562367,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C20bT,4,311.8142208,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C27aT,18,253.8164444,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C27bT,36,435.6934198,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C5aT,3,129.944357,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C5bT,2,37.83976902,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C7aT,5,41.39736831,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C8bT,1,20.83884232,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C9aT,18,233.3371755,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C9bT,16,148.2872455,0
Lugano_Mar_3,Mar,set_1,Lugano,G8,C7bT,4,3.065384141,0.934615859
Lugano_Mar_3,Mar,set_1,Lugano,G8,C18aT,1,0,1
Lugano_Mar_3,Mar,set_1,Lugano,G8,C6aT,1,0,1
Lugano_Mar_3,Mar,set_1,Lugano,G8,C2aT,975,3.621320344,971.3786797
Lugano_Mar_3,Mar,set_1,Lugano,G8,C2bT,2063,4.622281323,2058.377719
Zurich_Mar_1,Mar,set_1,Zurich,H3,C0bT,3,79,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C10bT,4,6.242640687,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C12bT,5,6.242640687,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C20aT,92,94.3562367,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C20bT,97,311.8142208,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C2aT,1,3.621320344,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C8aT,9,18.45969005,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C8bT,10,20.83884232,0
Zurich_Mar_1,Mar,set_1,Zurich,H3,C13aT,13,3.065384141,9.934615859
Zurich_Mar_1,Mar,set_1,Zurich,H3,C14bT,8,1,7
Zurich_Mar_1,Mar,set_1,Zurich,H3,C7aT,46,41.39736831,4.602631693
Zurich_Mar_1,Mar,set_1,Zurich,H3,C3aT,5,1,4
Zurich_Mar_1,Mar,set_1,Zurich,H3,C1bT,3,0,3
Zurich_Mar_1,Mar,set_1,Zurich,H3,C15aT,3,2,1
Zurich_Mar_1,Mar,set_1,Zurich,H3,C18bT,638,544.9069797,93.09302033
Zurich_Mar_1,Mar,set_1,Zurich,H3,C0aT,178,104.6391318,73.36086817
Zurich_Mar_1,Mar,set_1,Zurich,H3,C12aT,146,86.89992296,59.10007704
Zurich_Mar_1,Mar,set_1,Zurich,H3,C9bT,205,148.2872455,56.71275447
Zurich_Mar_1,Mar,set_1,Zurich,H3,C7bT,57,3.065384141,53.93461586
Zurich_Mar_1,Mar,set_1,Zurich,H3,C9aT,275,233.3371755,41.66282445
Zurich_Mar_1,Mar,set_1,Zurich,H3,C14aT,22,7.621320344,14.37867966
Zurich_Mar_1,Mar,set_1,Zurich,H3,C2bT,16,4.622281323,11.37771868
Zurich_Mar_1,Mar,set_1,Zurich,H3,C5bT,837,37.83976902,799.160231
Zurich_Mar_1,Mar,set_1,Zurich,H3,C27bT,760,435.6934198,324.3065802
Zurich_Mar_1,Mar,set_1,Zurich,H3,C27aT,470,253.8164444,216.1835556
Zurich_Mar_1,Mar,set_1,Zurich,H3,C5aT,2107,129.944357,1977.055643
Zurich_Mar_2,Mar,set_1,Zurich,H4,C12bT,2,6.242640687,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C18bT,513,544.9069797,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C20aT,94,94.3562367,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C20bT,54,311.8142208,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C2bT,1,4.622281323,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C3aT,1,1,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C3bT,4,15.45768899,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C4aT,1,1,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C5aT,42,129.944357,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C5bT,11,37.83976902,0
Zurich_Mar_2,Mar,set_1,Zurich,H4,C10bT,7,6.242640687,0.757359313
Zurich_Mar_2,Mar,set_1,Zurich,H4,C2aT,4,3.621320344,0.378679656
Zurich_Mar_2,Mar,set_1,Zurich,H4,C13aT,11,3.065384141,7.934615859
Zurich_Mar_2,Mar,set_1,Zurich,H4,C14aT,14,7.621320344,6.378679656
Zurich_Mar_2,Mar,set_1,Zurich,H4,C18aT,6,0,6
Zurich_Mar_2,Mar,set_1,Zurich,H4,C15aT,5,2,3
Zurich_Mar_2,Mar,set_1,Zurich,H4,C14bT,3,1,2
Zurich_Mar_2,Mar,set_1,Zurich,H4,C15bT,2,1,1
Zurich_Mar_2,Mar,set_1,Zurich,H4,C9bT,207,148.2872455,58.71275447
Zurich_Mar_2,Mar,set_1,Zurich,H4,C12aT,142,86.89992296,55.10007704
Zurich_Mar_2,Mar,set_1,Zurich,H4,C7bT,45,3.065384141,41.93461586
Zurich_Mar_2,Mar,set_1,Zurich,H4,C7aT,60,41.39736831,18.60263169
Zurich_Mar_2,Mar,set_1,Zurich,H4,C8bT,1003,20.83884232,982.1611577
Zurich_Mar_2,Mar,set_1,Zurich,H4,C0bT,686,79,607
Zurich_Mar_2,Mar,set_1,Zurich,H4,C27bT,662,435.6934198,226.3065802
Zurich_Mar_2,Mar,set_1,Zurich,H4,C27aT,462,253.8164444,208.1835556
Zurich_Mar_2,Mar,set_1,Zurich,H4,C9aT,334,233.3371755,100.6628245
Zurich_Mar_2,Mar,set_1,Zurich,H4,C0aT,9028,104.6391318,8923.360868
Zurich_Mar_2,Mar,set_1,Zurich,H4,C8aT,2575,18.45969005,2556.54031
Zurich_Mar_3,Mar,set_1,Zurich,H5,C0bT,1,79,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C10bT,3,6.242640687,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C12bT,4,6.242640687,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C15bT,1,1,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C20aT,77,94.3562367,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C20bT,69,311.8142208,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C3bT,14,15.45768899,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C7aT,40,41.39736831,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C8aT,13,18.45969005,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C8bT,12,20.83884232,0
Zurich_Mar_3,Mar,set_1,Zurich,H5,C12aT,96,86.89992296,9.100077042
Zurich_Mar_3,Mar,set_1,Zurich,H5,C14aT,16,7.621320344,8.378679656
Zurich_Mar_3,Mar,set_1,Zurich,H5,C3aT,8,1,7
Zurich_Mar_3,Mar,set_1,Zurich,H5,C14bT,7,1,6
Zurich_Mar_3,Mar,set_1,Zurich,H5,C2bT,9,4.622281323,4.377718677
Zurich_Mar_3,Mar,set_1,Zurich,H5,C15aT,3,2,1
Zurich_Mar_3,Mar,set_1,Zurich,H5,C18aT,1,0,1
Zurich_Mar_3,Mar,set_1,Zurich,H5,C4bT,2,1,1
Zurich_Mar_3,Mar,set_1,Zurich,H5,C7bT,57,3.065384141,53.93461586
Zurich_Mar_3,Mar,set_1,Zurich,H5,C9bT,202,148.2872455,53.71275447
Zurich_Mar_3,Mar,set_1,Zurich,H5,C9aT,270,233.3371755,36.66282445
Zurich_Mar_3,Mar,set_1,Zurich,H5,C13aT,16,3.065384141,12.93461586
Zurich_Mar_3,Mar,set_1,Zurich,H5,C18bT,1090,544.9069797,545.0930203
Zurich_Mar_3,Mar,set_1,Zurich,H5,C27bT,930,435.6934198,494.3065802
Zurich_Mar_3,Mar,set_1,Zurich,H5,C27aT,503,253.8164444,249.1835556
Zurich_Mar_3,Mar,set_1,Zurich,H5,C0aT,213,104.6391318,108.3608682
Zurich_Mar_3,Mar,set_1,Zurich,H5,C5aT,4061,129.944357,3931.055643
Zurich_Mar_3,Mar,set_1,Zurich,H5,C5bT,1663,37.83976902,1625.160231
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C0aT,21,104.6391318,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C10bT,2,6.242640687,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C12aT,19,86.89992296,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C12bT,2,6.242640687,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C13aT,1,3.065384141,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C14aT,6,7.621320344,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C18bT,39,544.9069797,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C20aT,16,94.3562367,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C20bT,17,311.8142208,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C27aT,64,253.8164444,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C27bT,71,435.6934198,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C5aT,3,129.944357,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C5bT,3,37.83976902,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C7aT,9,41.39736831,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C9aT,48,233.3371755,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C9bT,27,148.2872455,0
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C7bT,15,3.065384141,11.93461586
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C8aT,571,18.45969005,552.54031
Altenrhein_Nov_1,Nov,set_1,Altenrhein,B3,C8bT,148,20.83884232,127.1611577
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C0aT,8,104.6391318,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C12aT,6,86.89992296,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C14aT,1,7.621320344,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C18bT,11,544.9069797,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C20aT,8,94.3562367,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C20bT,6,311.8142208,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C27aT,13,253.8164444,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C27bT,26,435.6934198,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C7aT,1,41.39736831,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C8aT,1,18.45969005,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C9aT,6,233.3371755,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C9bT,7,148.2872455,0
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C7bT,5,3.065384141,1.934615859
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C0bT,91,79,12
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C5aT,1030,129.944357,900.055643
Altenrhein_Nov_2,Nov,set_1,Altenrhein,B4,C5bT,443,37.83976902,405.160231
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C0aT,26,104.6391318,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C0bT,71,79,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C12aT,13,86.89992296,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C13aT,1,3.065384141,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C14bT,1,1,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C18bT,36,544.9069797,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C20aT,21,94.3562367,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C20bT,5,311.8142208,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C27aT,46,253.8164444,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C27bT,87,435.6934198,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C2bT,1,4.622281323,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C7aT,9,41.39736831,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C8aT,1,18.45969005,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C8bT,2,20.83884232,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C9aT,24,233.3371755,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C9bT,15,148.2872455,0
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C7bT,5,3.065384141,1.934615859
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C5aT,829,129.944357,699.055643
Altenrhein_Nov_3,Nov,set_1,Altenrhein,B5,C5bT,341,37.83976902,303.160231
Chur_Nov_1,Nov,set_1,Chur,A5,C12aT,53,86.89992296,0
Chur_Nov_1,Nov,set_1,Chur,A5,C12bT,6,6.242640687,0
Chur_Nov_1,Nov,set_1,Chur,A5,C14bT,1,1,0
Chur_Nov_1,Nov,set_1,Chur,A5,C15aT,1,2,0
Chur_Nov_1,Nov,set_1,Chur,A5,C15bT,1,1,0
Chur_Nov_1,Nov,set_1,Chur,A5,C20aT,33,94.3562367,0
Chur_Nov_1,Nov,set_1,Chur,A5,C20bT,29,311.8142208,0
Chur_Nov_1,Nov,set_1,Chur,A5,C27bT,435,435.6934198,0
Chur_Nov_1,Nov,set_1,Chur,A5,C2aT,1,3.621320344,0
Chur_Nov_1,Nov,set_1,Chur,A5,C3aT,1,1,0
Chur_Nov_1,Nov,set_1,Chur,A5,C3bT,4,15.45768899,0
Chur_Nov_1,Nov,set_1,Chur,A5,C7aT,22,41.39736831,0
Chur_Nov_1,Nov,set_1,Chur,A5,C8aT,3,18.45969005,0
Chur_Nov_1,Nov,set_1,Chur,A5,C8bT,7,20.83884232,0
Chur_Nov_1,Nov,set_1,Chur,A5,C9aT,127,233.3371755,0
Chur_Nov_1,Nov,set_1,Chur,A5,C9bT,89,148.2872455,0
Chur_Nov_1,Nov,set_1,Chur,A5,C14aT,8,7.621320344,0.378679656
Chur_Nov_1,Nov,set_1,Chur,A5,C10bT,11,6.242640687,4.757359313
Chur_Nov_1,Nov,set_1,Chur,A5,C13aT,6,3.065384141,2.934615859
Chur_Nov_1,Nov,set_1,Chur,A5,C1bT,2,0,2
Chur_Nov_1,Nov,set_1,Chur,A5,C18bT,639,544.9069797,94.09302033
Chur_Nov_1,Nov,set_1,Chur,A5,C0bT,134,79,55
Chur_Nov_1,Nov,set_1,Chur,A5,C27aT,296,253.8164444,42.18355557
Chur_Nov_1,Nov,set_1,Chur,A5,C7bT,22,3.065384141,18.93461586
Chur_Nov_1,Nov,set_1,Chur,A5,C5bT,868,37.83976902,830.160231
Chur_Nov_1,Nov,set_1,Chur,A5,C5aT,2554,129.944357,2424.055643
Chur_Nov_1,Nov,set_1,Chur,A5,C0aT,1864,104.6391318,1759.360868
Chur_Nov_2,Nov,set_1,Chur,A6,C12bT,2,6.242640687,0
Chur_Nov_2,Nov,set_1,Chur,A6,C20bT,110,311.8142208,0
Chur_Nov_2,Nov,set_1,Chur,A6,C2bT,2,4.622281323,0
Chur_Nov_2,Nov,set_1,Chur,A6,C3bT,6,15.45768899,0
Chur_Nov_2,Nov,set_1,Chur,A6,C8aT,11,18.45969005,0
Chur_Nov_2,Nov,set_1,Chur,A6,C8bT,20,20.83884232,0
Chur_Nov_2,Nov,set_1,Chur,A6,C10bT,7,6.242640687,0.757359313
Chur_Nov_2,Nov,set_1,Chur,A6,C13aT,13,3.065384141,9.934615859
Chur_Nov_2,Nov,set_1,Chur,A6,C15bT,10,1,9
Chur_Nov_2,Nov,set_1,Chur,A6,C7aT,49,41.39736831,7.602631693
Chur_Nov_2,Nov,set_1,Chur,A6,C14aT,12,7.621320344,4.378679656
Chur_Nov_2,Nov,set_1,Chur,A6,C1aT,3,0,3
Chur_Nov_2,Nov,set_1,Chur,A6,C14bT,3,1,2
Chur_Nov_2,Nov,set_1,Chur,A6,C18aT,2,0,2
Chur_Nov_2,Nov,set_1,Chur,A6,C10aT,1,0,1
Chur_Nov_2,Nov,set_1,Chur,A6,C9bT,248,148.2872455,99.71275447
Chur_Nov_2,Nov,set_1,Chur,A6,C12aT,168,86.89992296,81.10007704
Chur_Nov_2,Nov,set_1,Chur,A6,C7bT,79,3.065384141,75.93461586
Chur_Nov_2,Nov,set_1,Chur,A6,C20aT,143,94.3562367,48.6437633
Chur_Nov_2,Nov,set_1,Chur,A6,C2aT,19,3.621320344,15.37867966
Chur_Nov_2,Nov,set_1,Chur,A6,C15aT,16,2,14
Chur_Nov_2,Nov,set_1,Chur,A6,C27bT,889,435.6934198,453.3065802
Chur_Nov_2,Nov,set_1,Chur,A6,C27aT,659,253.8164444,405.1835556
Chur_Nov_2,Nov,set_1,Chur,A6,C18bT,831,544.9069797,286.0930203
Chur_Nov_2,Nov,set_1,Chur,A6,C0bT,295,79,216
Chur_Nov_2,Nov,set_1,Chur,A6,C9aT,381,233.3371755,147.6628245
Chur_Nov_2,Nov,set_1,Chur,A6,C5aT,6786,129.944357,6656.055643
Chur_Nov_2,Nov,set_1,Chur,A6,C0aT,6210,104.6391318,6105.360868
Chur_Nov_2,Nov,set_1,Chur,A6,C5bT,2554,37.83976902,2516.160231
Chur_Nov_3,Nov,set_1,Chur,A7,C20bT,75,311.8142208,0
Chur_Nov_3,Nov,set_1,Chur,A7,C2aT,3,3.621320344,0
Chur_Nov_3,Nov,set_1,Chur,A7,C2bT,2,4.622281323,0
Chur_Nov_3,Nov,set_1,Chur,A7,C3bT,10,15.45768899,0
Chur_Nov_3,Nov,set_1,Chur,A7,C4bT,1,1,0
Chur_Nov_3,Nov,set_1,Chur,A7,C8aT,16,18.45969005,0
Chur_Nov_3,Nov,set_1,Chur,A7,C14bT,10,1,9
Chur_Nov_3,Nov,set_1,Chur,A7,C13aT,11,3.065384141,7.934615859
Chur_Nov_3,Nov,set_1,Chur,A7,C15bT,6,1,5
Chur_Nov_3,Nov,set_1,Chur,A7,C14aT,10,7.621320344,2.378679656
Chur_Nov_3,Nov,set_1,Chur,A7,C15aT,4,2,2
Chur_Nov_3,Nov,set_1,Chur,A7,C12bT,8,6.242640687,1.757359313
Chur_Nov_3,Nov,set_1,Chur,A7,C1bT,1,0,1
Chur_Nov_3,Nov,set_1,Chur,A7,C20aT,148,94.3562367,53.6437633
Chur_Nov_3,Nov,set_1,Chur,A7,C8bT,49,20.83884232,28.16115768
